Results Summary - 2025-05-17 10:54:18
======================================================================
Settings: {'name': 'run1_baseline', 'lr_enc': 3e-05, 'lr_dec': 2e-05, 'temp': 2.0, 'alpha': 0.5, 'epochs_enc': 3, 'epochs_dec': 5, 'batch_size': 64}
120000 training examples, 7600 test examples
Classes: ['World', 'Sports', 'Business', 'Sci/Tech']
Teacher model: fabriceyhc/bert-base-uncased-ag_news
Student model: distilbert-base-uncased

EXPERIMENT 1: Training baseline student model...
Baseline student trained in 6017.5 seconds
Accuracy: 0.9471, F1: 0.9471

EXPERIMENT 2: Training student with knowledge distillation...
CE Loss: 0.2512, KL Loss: 0.2738, Total Loss: 0.2625
CE Loss: 0.2883, KL Loss: 0.3748, Total Loss: 0.3315
CE Loss: 0.2108, KL Loss: 0.4056, Total Loss: 0.3082
CE Loss: 0.2876, KL Loss: 0.4838, Total Loss: 0.3857
CE Loss: 0.1107, KL Loss: 0.2015, Total Loss: 0.1561
CE Loss: 0.0590, KL Loss: 0.1324, Total Loss: 0.0957
CE Loss: 0.1559, KL Loss: 0.4029, Total Loss: 0.2794
CE Loss: 0.1417, KL Loss: 0.3550, Total Loss: 0.2484
CE Loss: 0.5071, KL Loss: 0.5844, Total Loss: 0.5458
CE Loss: 0.1396, KL Loss: 0.2587, Total Loss: 0.1991
CE Loss: 0.4539, KL Loss: 0.6346, Total Loss: 0.5442
CE Loss: 0.1852, KL Loss: 0.4258, Total Loss: 0.3055
CE Loss: 0.2338, KL Loss: 0.2550, Total Loss: 0.2444
CE Loss: 0.4087, KL Loss: 0.2340, Total Loss: 0.3213
CE Loss: 0.2176, KL Loss: 0.2968, Total Loss: 0.2572
CE Loss: 0.4370, KL Loss: 0.7090, Total Loss: 0.5730
CE Loss: 0.2829, KL Loss: 0.2696, Total Loss: 0.2762
CE Loss: 0.2988, KL Loss: 0.2242, Total Loss: 0.2615
CE Loss: 0.0853, KL Loss: 0.0929, Total Loss: 0.0891
CE Loss: 0.2222, KL Loss: 0.2101, Total Loss: 0.2162
CE Loss: 0.1677, KL Loss: 0.1960, Total Loss: 0.1818
CE Loss: 0.1248, KL Loss: 0.0949, Total Loss: 0.1098
CE Loss: 0.2302, KL Loss: 0.3536, Total Loss: 0.2919
CE Loss: 0.0876, KL Loss: 0.2269, Total Loss: 0.1573
CE Loss: 0.2255, KL Loss: 0.4718, Total Loss: 0.3487
CE Loss: 0.1576, KL Loss: 0.2582, Total Loss: 0.2079
CE Loss: 0.2019, KL Loss: 0.3009, Total Loss: 0.2514
CE Loss: 0.1370, KL Loss: 0.1459, Total Loss: 0.1415
CE Loss: 0.1953, KL Loss: 0.4327, Total Loss: 0.3140
CE Loss: 0.3397, KL Loss: 0.3534, Total Loss: 0.3465
CE Loss: 0.0541, KL Loss: 0.1193, Total Loss: 0.0867
CE Loss: 0.2398, KL Loss: 0.4830, Total Loss: 0.3614
CE Loss: 0.1466, KL Loss: 0.1608, Total Loss: 0.1537
CE Loss: 0.2709, KL Loss: 0.4034, Total Loss: 0.3371
CE Loss: 0.1825, KL Loss: 0.3928, Total Loss: 0.2876
CE Loss: 0.0881, KL Loss: 0.1521, Total Loss: 0.1201
CE Loss: 0.2152, KL Loss: 0.1701, Total Loss: 0.1926
CE Loss: 0.1279, KL Loss: 0.1537, Total Loss: 0.1408
CE Loss: 0.1516, KL Loss: 0.1642, Total Loss: 0.1579
CE Loss: 0.2675, KL Loss: 0.3716, Total Loss: 0.3196
CE Loss: 0.3636, KL Loss: 0.3713, Total Loss: 0.3675
CE Loss: 0.1436, KL Loss: 0.2887, Total Loss: 0.2162
CE Loss: 0.2872, KL Loss: 0.1430, Total Loss: 0.2151
CE Loss: 0.1835, KL Loss: 0.4270, Total Loss: 0.3053
CE Loss: 0.2340, KL Loss: 0.3935, Total Loss: 0.3137
CE Loss: 0.1408, KL Loss: 0.1943, Total Loss: 0.1675
CE Loss: 0.4530, KL Loss: 0.4559, Total Loss: 0.4545
CE Loss: 0.1282, KL Loss: 0.2418, Total Loss: 0.1850
CE Loss: 0.1721, KL Loss: 0.0840, Total Loss: 0.1281
CE Loss: 0.1945, KL Loss: 0.1877, Total Loss: 0.1911
CE Loss: 0.1918, KL Loss: 0.3464, Total Loss: 0.2691
CE Loss: 0.2849, KL Loss: 0.3611, Total Loss: 0.3230
CE Loss: 0.0690, KL Loss: 0.1498, Total Loss: 0.1094
CE Loss: 0.1933, KL Loss: 0.1607, Total Loss: 0.1770
CE Loss: 0.0255, KL Loss: 0.1216, Total Loss: 0.0735
CE Loss: 0.2117, KL Loss: 0.2999, Total Loss: 0.2558
CE Loss: 0.0148, KL Loss: 0.0646, Total Loss: 0.0397
CE Loss: 0.0188, KL Loss: 0.1312, Total Loss: 0.0750
CE Loss: 0.1302, KL Loss: 0.3628, Total Loss: 0.2465
CE Loss: 0.3913, KL Loss: 0.3505, Total Loss: 0.3709
CE Loss: 0.2727, KL Loss: 0.2814, Total Loss: 0.2771
CE Loss: 0.2372, KL Loss: 0.4290, Total Loss: 0.3331
CE Loss: 0.3089, KL Loss: 0.3186, Total Loss: 0.3137
CE Loss: 0.0493, KL Loss: 0.1303, Total Loss: 0.0898
CE Loss: 0.1894, KL Loss: 0.2322, Total Loss: 0.2108
CE Loss: 0.0361, KL Loss: 0.0977, Total Loss: 0.0669
CE Loss: 0.1481, KL Loss: 0.2423, Total Loss: 0.1952
CE Loss: 0.1072, KL Loss: 0.1592, Total Loss: 0.1332
CE Loss: 0.4862, KL Loss: 0.3567, Total Loss: 0.4214
CE Loss: 0.2164, KL Loss: 0.2579, Total Loss: 0.2372
CE Loss: 0.0680, KL Loss: 0.1841, Total Loss: 0.1261
CE Loss: 0.2340, KL Loss: 0.2011, Total Loss: 0.2176
CE Loss: 0.0342, KL Loss: 0.1118, Total Loss: 0.0730
CE Loss: 0.4180, KL Loss: 0.2176, Total Loss: 0.3178
CE Loss: 0.1415, KL Loss: 0.1992, Total Loss: 0.1703
CE Loss: 0.3156, KL Loss: 0.3152, Total Loss: 0.3154
CE Loss: 0.1693, KL Loss: 0.2524, Total Loss: 0.2109
CE Loss: 0.2106, KL Loss: 0.2756, Total Loss: 0.2431
CE Loss: 0.1275, KL Loss: 0.2628, Total Loss: 0.1952
CE Loss: 0.3189, KL Loss: 0.4681, Total Loss: 0.3935
CE Loss: 0.1827, KL Loss: 0.4287, Total Loss: 0.3057
CE Loss: 0.3646, KL Loss: 0.4485, Total Loss: 0.4066
CE Loss: 0.1265, KL Loss: 0.1736, Total Loss: 0.1500
CE Loss: 0.3622, KL Loss: 0.3590, Total Loss: 0.3606
CE Loss: 0.1421, KL Loss: 0.1605, Total Loss: 0.1513
CE Loss: 0.0700, KL Loss: 0.1658, Total Loss: 0.1179
CE Loss: 0.2651, KL Loss: 0.3076, Total Loss: 0.2863
CE Loss: 0.2889, KL Loss: 0.3822, Total Loss: 0.3355
CE Loss: 0.2315, KL Loss: 0.2318, Total Loss: 0.2317
CE Loss: 0.0907, KL Loss: 0.2308, Total Loss: 0.1608
CE Loss: 0.3122, KL Loss: 0.4168, Total Loss: 0.3645
CE Loss: 0.1515, KL Loss: 0.2096, Total Loss: 0.1806
CE Loss: 0.3808, KL Loss: 0.5261, Total Loss: 0.4535
CE Loss: 0.1905, KL Loss: 0.1859, Total Loss: 0.1882
CE Loss: 0.2732, KL Loss: 0.2276, Total Loss: 0.2504
CE Loss: 0.0528, KL Loss: 0.1464, Total Loss: 0.0996
CE Loss: 0.1188, KL Loss: 0.2095, Total Loss: 0.1641
CE Loss: 0.2513, KL Loss: 0.3670, Total Loss: 0.3092
CE Loss: 0.0812, KL Loss: 0.2092, Total Loss: 0.1452
CE Loss: 0.2271, KL Loss: 0.1514, Total Loss: 0.1892
CE Loss: 0.2571, KL Loss: 0.1897, Total Loss: 0.2234
CE Loss: 0.1554, KL Loss: 0.1480, Total Loss: 0.1517
CE Loss: 0.1966, KL Loss: 0.1782, Total Loss: 0.1874
CE Loss: 0.2095, KL Loss: 0.2132, Total Loss: 0.2113
CE Loss: 0.3010, KL Loss: 0.3657, Total Loss: 0.3334
CE Loss: 0.3794, KL Loss: 0.3445, Total Loss: 0.3619
CE Loss: 0.1783, KL Loss: 0.3850, Total Loss: 0.2816
CE Loss: 0.0429, KL Loss: 0.1574, Total Loss: 0.1002
CE Loss: 0.2456, KL Loss: 0.3837, Total Loss: 0.3146
CE Loss: 0.2791, KL Loss: 0.3266, Total Loss: 0.3029
CE Loss: 0.1856, KL Loss: 0.2776, Total Loss: 0.2316
CE Loss: 0.1976, KL Loss: 0.3214, Total Loss: 0.2595
CE Loss: 0.1177, KL Loss: 0.0434, Total Loss: 0.0806
CE Loss: 0.2103, KL Loss: 0.4156, Total Loss: 0.3129
CE Loss: 0.0621, KL Loss: 0.1717, Total Loss: 0.1169
CE Loss: 0.2088, KL Loss: 0.1715, Total Loss: 0.1901
CE Loss: 0.2190, KL Loss: 0.4666, Total Loss: 0.3428
CE Loss: 0.1091, KL Loss: 0.3371, Total Loss: 0.2231
CE Loss: 0.1435, KL Loss: 0.2524, Total Loss: 0.1979
CE Loss: 0.2076, KL Loss: 0.3688, Total Loss: 0.2882
CE Loss: 0.1101, KL Loss: 0.4008, Total Loss: 0.2555
CE Loss: 0.4001, KL Loss: 0.2077, Total Loss: 0.3039
CE Loss: 0.1893, KL Loss: 0.1304, Total Loss: 0.1598
CE Loss: 0.1678, KL Loss: 0.3156, Total Loss: 0.2417
CE Loss: 0.2899, KL Loss: 0.1902, Total Loss: 0.2400
CE Loss: 0.1731, KL Loss: 0.1889, Total Loss: 0.1810
CE Loss: 0.3871, KL Loss: 0.3711, Total Loss: 0.3791
CE Loss: 0.3895, KL Loss: 0.2081, Total Loss: 0.2988
CE Loss: 0.2570, KL Loss: 0.2644, Total Loss: 0.2607
CE Loss: 0.1071, KL Loss: 0.2157, Total Loss: 0.1614
CE Loss: 0.1701, KL Loss: 0.3148, Total Loss: 0.2424
CE Loss: 0.1317, KL Loss: 0.4941, Total Loss: 0.3129
CE Loss: 0.2409, KL Loss: 0.5023, Total Loss: 0.3716
CE Loss: 0.3762, KL Loss: 0.4050, Total Loss: 0.3906
CE Loss: 0.2195, KL Loss: 0.3226, Total Loss: 0.2710
CE Loss: 0.1232, KL Loss: 0.2165, Total Loss: 0.1699
CE Loss: 0.3308, KL Loss: 0.2301, Total Loss: 0.2805
CE Loss: 0.1110, KL Loss: 0.3879, Total Loss: 0.2494
CE Loss: 0.2248, KL Loss: 0.4780, Total Loss: 0.3514
CE Loss: 0.1298, KL Loss: 0.1796, Total Loss: 0.1547
CE Loss: 0.0762, KL Loss: 0.1754, Total Loss: 0.1258
CE Loss: 0.1497, KL Loss: 0.3204, Total Loss: 0.2351
CE Loss: 0.4039, KL Loss: 0.4556, Total Loss: 0.4297
CE Loss: 0.1468, KL Loss: 0.2669, Total Loss: 0.2068
CE Loss: 0.1537, KL Loss: 0.1004, Total Loss: 0.1270
CE Loss: 0.2226, KL Loss: 0.2599, Total Loss: 0.2412
CE Loss: 0.1827, KL Loss: 0.3294, Total Loss: 0.2560
CE Loss: 0.2292, KL Loss: 0.2898, Total Loss: 0.2595
CE Loss: 0.2201, KL Loss: 0.3051, Total Loss: 0.2626
CE Loss: 0.0726, KL Loss: 0.1992, Total Loss: 0.1359
CE Loss: 0.2062, KL Loss: 0.3258, Total Loss: 0.2660
CE Loss: 0.1821, KL Loss: 0.2587, Total Loss: 0.2204
CE Loss: 0.3053, KL Loss: 0.2710, Total Loss: 0.2881
CE Loss: 0.4051, KL Loss: 0.3035, Total Loss: 0.3543
CE Loss: 0.0922, KL Loss: 0.1489, Total Loss: 0.1206
CE Loss: 0.2423, KL Loss: 0.3002, Total Loss: 0.2712
CE Loss: 0.2766, KL Loss: 0.3325, Total Loss: 0.3046
CE Loss: 0.0949, KL Loss: 0.2507, Total Loss: 0.1728
CE Loss: 0.1870, KL Loss: 0.2720, Total Loss: 0.2295
CE Loss: 0.2391, KL Loss: 0.2875, Total Loss: 0.2633
CE Loss: 0.1667, KL Loss: 0.5892, Total Loss: 0.3780
CE Loss: 0.1116, KL Loss: 0.1277, Total Loss: 0.1197
CE Loss: 0.0563, KL Loss: 0.1210, Total Loss: 0.0887
CE Loss: 0.1135, KL Loss: 0.2514, Total Loss: 0.1824
CE Loss: 0.1378, KL Loss: 0.3476, Total Loss: 0.2427
CE Loss: 0.2194, KL Loss: 0.1965, Total Loss: 0.2080
CE Loss: 0.2383, KL Loss: 0.4286, Total Loss: 0.3335
CE Loss: 0.3270, KL Loss: 0.4472, Total Loss: 0.3871
CE Loss: 0.1655, KL Loss: 0.1995, Total Loss: 0.1825
CE Loss: 0.5708, KL Loss: 0.4430, Total Loss: 0.5069
CE Loss: 0.0751, KL Loss: 0.1332, Total Loss: 0.1041
CE Loss: 0.3031, KL Loss: 0.3657, Total Loss: 0.3344
CE Loss: 0.2056, KL Loss: 0.3401, Total Loss: 0.2728
CE Loss: 0.1599, KL Loss: 0.2723, Total Loss: 0.2161
CE Loss: 0.2012, KL Loss: 0.3523, Total Loss: 0.2768
CE Loss: 0.2748, KL Loss: 0.3326, Total Loss: 0.3037
CE Loss: 0.0775, KL Loss: 0.3306, Total Loss: 0.2040
CE Loss: 0.3529, KL Loss: 0.1265, Total Loss: 0.2397
CE Loss: 0.1922, KL Loss: 0.3118, Total Loss: 0.2520
CE Loss: 0.3936, KL Loss: 0.2922, Total Loss: 0.3429
CE Loss: 0.2562, KL Loss: 0.2918, Total Loss: 0.2740
CE Loss: 0.2462, KL Loss: 0.1678, Total Loss: 0.2070
CE Loss: 0.2053, KL Loss: 0.1578, Total Loss: 0.1815
CE Loss: 0.4019, KL Loss: 0.4976, Total Loss: 0.4498
CE Loss: 0.1447, KL Loss: 0.1392, Total Loss: 0.1420
CE Loss: 0.0968, KL Loss: 0.3531, Total Loss: 0.2249
CE Loss: 0.1255, KL Loss: 0.3429, Total Loss: 0.2342
CE Loss: 0.1057, KL Loss: 0.1859, Total Loss: 0.1458
CE Loss: 0.1534, KL Loss: 0.2650, Total Loss: 0.2092
CE Loss: 0.3282, KL Loss: 0.3943, Total Loss: 0.3612
CE Loss: 0.0344, KL Loss: 0.1429, Total Loss: 0.0887
CE Loss: 0.2300, KL Loss: 0.2816, Total Loss: 0.2558
CE Loss: 0.1516, KL Loss: 0.3462, Total Loss: 0.2489
CE Loss: 0.1120, KL Loss: 0.1856, Total Loss: 0.1488
CE Loss: 0.2746, KL Loss: 0.4489, Total Loss: 0.3617
CE Loss: 0.2214, KL Loss: 0.4928, Total Loss: 0.3571
CE Loss: 0.2246, KL Loss: 0.4625, Total Loss: 0.3436
CE Loss: 0.1989, KL Loss: 0.3727, Total Loss: 0.2858
CE Loss: 0.1672, KL Loss: 0.0860, Total Loss: 0.1266
CE Loss: 0.1690, KL Loss: 0.2229, Total Loss: 0.1960
CE Loss: 0.1161, KL Loss: 0.3301, Total Loss: 0.2231
CE Loss: 0.1140, KL Loss: 0.2704, Total Loss: 0.1922
CE Loss: 0.1808, KL Loss: 0.5303, Total Loss: 0.3555
CE Loss: 0.2381, KL Loss: 0.3138, Total Loss: 0.2760
CE Loss: 0.2064, KL Loss: 0.4075, Total Loss: 0.3069
CE Loss: 0.2645, KL Loss: 0.1736, Total Loss: 0.2190
CE Loss: 0.2572, KL Loss: 0.4949, Total Loss: 0.3761
CE Loss: 0.1472, KL Loss: 0.2004, Total Loss: 0.1738
CE Loss: 0.3178, KL Loss: 0.3134, Total Loss: 0.3156
CE Loss: 0.3636, KL Loss: 0.2853, Total Loss: 0.3244
CE Loss: 0.1614, KL Loss: 0.2040, Total Loss: 0.1827
CE Loss: 0.2362, KL Loss: 0.2957, Total Loss: 0.2659
CE Loss: 0.4760, KL Loss: 0.4184, Total Loss: 0.4472
CE Loss: 0.1363, KL Loss: 0.2346, Total Loss: 0.1855
CE Loss: 0.3257, KL Loss: 0.5564, Total Loss: 0.4411
CE Loss: 0.1291, KL Loss: 0.1731, Total Loss: 0.1511
CE Loss: 0.3094, KL Loss: 0.3334, Total Loss: 0.3214
CE Loss: 0.2877, KL Loss: 0.2940, Total Loss: 0.2909
CE Loss: 0.3969, KL Loss: 0.2489, Total Loss: 0.3229
CE Loss: 0.4237, KL Loss: 0.1377, Total Loss: 0.2807
CE Loss: 0.2392, KL Loss: 0.6799, Total Loss: 0.4596
CE Loss: 0.3107, KL Loss: 0.4309, Total Loss: 0.3708
CE Loss: 0.2937, KL Loss: 0.4734, Total Loss: 0.3835
CE Loss: 0.1540, KL Loss: 0.1615, Total Loss: 0.1578
CE Loss: 0.3347, KL Loss: 0.4130, Total Loss: 0.3739
CE Loss: 0.2459, KL Loss: 0.2958, Total Loss: 0.2708
CE Loss: 0.1797, KL Loss: 0.1994, Total Loss: 0.1896
CE Loss: 0.2067, KL Loss: 0.3253, Total Loss: 0.2660
CE Loss: 0.0991, KL Loss: 0.3671, Total Loss: 0.2331
CE Loss: 0.5347, KL Loss: 0.3249, Total Loss: 0.4298
CE Loss: 0.1433, KL Loss: 0.2156, Total Loss: 0.1795
CE Loss: 0.4039, KL Loss: 0.4696, Total Loss: 0.4368
CE Loss: 0.1504, KL Loss: 0.1629, Total Loss: 0.1566
CE Loss: 0.1858, KL Loss: 0.3356, Total Loss: 0.2607
CE Loss: 0.0556, KL Loss: 0.2096, Total Loss: 0.1326
CE Loss: 0.1731, KL Loss: 0.2175, Total Loss: 0.1953
CE Loss: 0.2756, KL Loss: 0.3046, Total Loss: 0.2901
CE Loss: 0.2014, KL Loss: 0.2408, Total Loss: 0.2211
CE Loss: 0.1619, KL Loss: 0.3536, Total Loss: 0.2578
CE Loss: 0.1778, KL Loss: 0.1635, Total Loss: 0.1707
CE Loss: 0.1133, KL Loss: 0.2688, Total Loss: 0.1910
CE Loss: 0.1290, KL Loss: 0.3240, Total Loss: 0.2265
CE Loss: 0.3532, KL Loss: 0.5263, Total Loss: 0.4397
CE Loss: 0.2210, KL Loss: 0.2477, Total Loss: 0.2343
CE Loss: 0.1547, KL Loss: 0.3031, Total Loss: 0.2289
CE Loss: 0.3183, KL Loss: 0.2468, Total Loss: 0.2826
CE Loss: 0.0917, KL Loss: 0.1235, Total Loss: 0.1076
CE Loss: 0.2070, KL Loss: 0.3063, Total Loss: 0.2566
CE Loss: 0.3323, KL Loss: 0.3090, Total Loss: 0.3206
CE Loss: 0.1642, KL Loss: 0.2895, Total Loss: 0.2269
CE Loss: 0.0863, KL Loss: 0.2080, Total Loss: 0.1471
CE Loss: 0.1752, KL Loss: 0.4143, Total Loss: 0.2948
CE Loss: 0.2731, KL Loss: 0.5318, Total Loss: 0.4024
CE Loss: 0.3930, KL Loss: 0.3295, Total Loss: 0.3613
CE Loss: 0.1790, KL Loss: 0.2067, Total Loss: 0.1928
CE Loss: 0.0397, KL Loss: 0.1739, Total Loss: 0.1068
CE Loss: 0.1919, KL Loss: 0.1988, Total Loss: 0.1953
CE Loss: 0.3063, KL Loss: 0.2191, Total Loss: 0.2627
CE Loss: 0.2832, KL Loss: 0.2200, Total Loss: 0.2516
CE Loss: 0.1278, KL Loss: 0.1155, Total Loss: 0.1217
CE Loss: 0.0499, KL Loss: 0.0891, Total Loss: 0.0695
CE Loss: 0.2680, KL Loss: 0.2766, Total Loss: 0.2723
CE Loss: 0.2538, KL Loss: 0.1108, Total Loss: 0.1823
CE Loss: 0.0501, KL Loss: 0.1122, Total Loss: 0.0812
CE Loss: 0.1610, KL Loss: 0.3552, Total Loss: 0.2581
CE Loss: 0.2994, KL Loss: 0.1892, Total Loss: 0.2443
CE Loss: 0.1385, KL Loss: 0.0769, Total Loss: 0.1077
CE Loss: 0.3251, KL Loss: 0.6491, Total Loss: 0.4871
CE Loss: 0.1487, KL Loss: 0.0646, Total Loss: 0.1066
CE Loss: 0.1468, KL Loss: 0.1828, Total Loss: 0.1648
CE Loss: 0.1022, KL Loss: 0.0909, Total Loss: 0.0966
CE Loss: 0.5636, KL Loss: 0.4502, Total Loss: 0.5069
CE Loss: 0.2013, KL Loss: 0.1265, Total Loss: 0.1639
CE Loss: 0.3589, KL Loss: 0.3538, Total Loss: 0.3563
CE Loss: 0.3419, KL Loss: 0.3086, Total Loss: 0.3253
CE Loss: 0.3711, KL Loss: 0.3130, Total Loss: 0.3420
CE Loss: 0.2487, KL Loss: 0.5366, Total Loss: 0.3927
CE Loss: 0.0712, KL Loss: 0.2197, Total Loss: 0.1454
CE Loss: 0.1448, KL Loss: 0.2480, Total Loss: 0.1964
CE Loss: 0.0716, KL Loss: 0.2089, Total Loss: 0.1402
CE Loss: 0.1646, KL Loss: 0.7181, Total Loss: 0.4413
CE Loss: 0.1782, KL Loss: 0.3701, Total Loss: 0.2742
CE Loss: 0.1149, KL Loss: 0.3003, Total Loss: 0.2076
CE Loss: 0.1866, KL Loss: 0.3283, Total Loss: 0.2575
CE Loss: 0.1795, KL Loss: 0.4300, Total Loss: 0.3047
CE Loss: 0.1887, KL Loss: 0.2797, Total Loss: 0.2342
CE Loss: 0.1898, KL Loss: 0.3216, Total Loss: 0.2557
CE Loss: 0.1258, KL Loss: 0.1311, Total Loss: 0.1284
CE Loss: 0.1144, KL Loss: 0.2213, Total Loss: 0.1678
CE Loss: 0.1608, KL Loss: 0.2802, Total Loss: 0.2205
CE Loss: 0.1702, KL Loss: 0.3275, Total Loss: 0.2488
CE Loss: 0.1236, KL Loss: 0.1212, Total Loss: 0.1224
CE Loss: 0.1112, KL Loss: 0.2317, Total Loss: 0.1715
CE Loss: 0.1160, KL Loss: 0.1702, Total Loss: 0.1431
CE Loss: 0.2706, KL Loss: 0.3525, Total Loss: 0.3115
CE Loss: 0.1139, KL Loss: 0.2829, Total Loss: 0.1984
CE Loss: 0.2911, KL Loss: 0.4102, Total Loss: 0.3506
CE Loss: 0.1453, KL Loss: 0.2717, Total Loss: 0.2085
CE Loss: 0.2657, KL Loss: 0.1960, Total Loss: 0.2309
CE Loss: 0.0663, KL Loss: 0.1431, Total Loss: 0.1047
CE Loss: 0.0416, KL Loss: 0.1469, Total Loss: 0.0943
CE Loss: 0.1386, KL Loss: 0.5655, Total Loss: 0.3521
CE Loss: 0.4031, KL Loss: 0.4492, Total Loss: 0.4261
CE Loss: 0.1788, KL Loss: 0.2469, Total Loss: 0.2129
CE Loss: 0.1528, KL Loss: 0.2504, Total Loss: 0.2016
CE Loss: 0.3957, KL Loss: 0.4292, Total Loss: 0.4124
CE Loss: 0.2141, KL Loss: 0.3723, Total Loss: 0.2932
CE Loss: 0.1436, KL Loss: 0.0604, Total Loss: 0.1020
CE Loss: 0.2809, KL Loss: 0.2918, Total Loss: 0.2864
CE Loss: 0.1577, KL Loss: 0.0783, Total Loss: 0.1180
CE Loss: 0.1246, KL Loss: 0.5207, Total Loss: 0.3226
CE Loss: 0.0505, KL Loss: 0.1739, Total Loss: 0.1122
CE Loss: 0.2533, KL Loss: 0.2651, Total Loss: 0.2592
CE Loss: 0.3295, KL Loss: 0.2315, Total Loss: 0.2805
CE Loss: 0.3777, KL Loss: 0.1879, Total Loss: 0.2828
CE Loss: 0.0432, KL Loss: 0.0845, Total Loss: 0.0638
CE Loss: 0.2552, KL Loss: 0.2885, Total Loss: 0.2718
CE Loss: 0.3615, KL Loss: 0.5098, Total Loss: 0.4357
CE Loss: 0.3711, KL Loss: 0.1176, Total Loss: 0.2444
CE Loss: 0.2306, KL Loss: 0.2584, Total Loss: 0.2445
CE Loss: 0.2325, KL Loss: 0.2877, Total Loss: 0.2601
CE Loss: 0.0784, KL Loss: 0.1309, Total Loss: 0.1046
CE Loss: 0.1608, KL Loss: 0.1873, Total Loss: 0.1740
CE Loss: 0.0979, KL Loss: 0.1218, Total Loss: 0.1099
CE Loss: 0.2861, KL Loss: 0.1790, Total Loss: 0.2326
CE Loss: 0.1703, KL Loss: 0.1843, Total Loss: 0.1773
CE Loss: 0.2217, KL Loss: 0.1878, Total Loss: 0.2048
CE Loss: 0.3522, KL Loss: 0.4163, Total Loss: 0.3843
CE Loss: 0.4423, KL Loss: 0.2952, Total Loss: 0.3687
CE Loss: 0.2069, KL Loss: 0.3513, Total Loss: 0.2791
CE Loss: 0.0285, KL Loss: 0.0699, Total Loss: 0.0492
CE Loss: 0.2555, KL Loss: 0.1894, Total Loss: 0.2224
CE Loss: 0.2294, KL Loss: 0.4695, Total Loss: 0.3495
CE Loss: 0.0693, KL Loss: 0.1059, Total Loss: 0.0876
CE Loss: 0.2773, KL Loss: 0.2394, Total Loss: 0.2584
CE Loss: 0.2151, KL Loss: 0.1481, Total Loss: 0.1816
CE Loss: 0.2594, KL Loss: 0.4635, Total Loss: 0.3615
CE Loss: 0.3845, KL Loss: 0.0765, Total Loss: 0.2305
CE Loss: 0.2382, KL Loss: 0.1962, Total Loss: 0.2172
CE Loss: 0.2724, KL Loss: 0.4586, Total Loss: 0.3655
CE Loss: 0.2030, KL Loss: 0.2586, Total Loss: 0.2308
CE Loss: 0.0894, KL Loss: 0.1946, Total Loss: 0.1420
CE Loss: 0.2231, KL Loss: 0.2587, Total Loss: 0.2409
CE Loss: 0.1940, KL Loss: 0.2330, Total Loss: 0.2135
CE Loss: 0.1387, KL Loss: 0.3503, Total Loss: 0.2445
CE Loss: 0.0659, KL Loss: 0.0865, Total Loss: 0.0762
CE Loss: 0.1718, KL Loss: 0.2622, Total Loss: 0.2170
CE Loss: 0.1300, KL Loss: 0.0696, Total Loss: 0.0998
CE Loss: 0.1166, KL Loss: 0.1417, Total Loss: 0.1292
CE Loss: 0.0365, KL Loss: 0.0979, Total Loss: 0.0672
CE Loss: 0.4436, KL Loss: 0.2689, Total Loss: 0.3562
CE Loss: 0.3356, KL Loss: 0.2716, Total Loss: 0.3036
CE Loss: 0.1695, KL Loss: 0.1516, Total Loss: 0.1606
CE Loss: 0.2891, KL Loss: 0.3095, Total Loss: 0.2993
CE Loss: 0.0690, KL Loss: 0.0449, Total Loss: 0.0570
CE Loss: 0.2007, KL Loss: 0.3913, Total Loss: 0.2960
CE Loss: 0.3512, KL Loss: 0.2345, Total Loss: 0.2929
CE Loss: 0.3152, KL Loss: 0.4802, Total Loss: 0.3977
CE Loss: 0.1979, KL Loss: 0.2724, Total Loss: 0.2351
CE Loss: 0.0634, KL Loss: 0.1460, Total Loss: 0.1047
CE Loss: 0.3396, KL Loss: 0.2608, Total Loss: 0.3002
CE Loss: 0.2403, KL Loss: 0.3424, Total Loss: 0.2913
CE Loss: 0.2672, KL Loss: 0.2424, Total Loss: 0.2548
CE Loss: 0.2646, KL Loss: 0.2102, Total Loss: 0.2374
CE Loss: 0.3090, KL Loss: 0.3849, Total Loss: 0.3470
CE Loss: 0.3311, KL Loss: 0.4015, Total Loss: 0.3663
CE Loss: 0.2637, KL Loss: 0.4549, Total Loss: 0.3593
CE Loss: 0.0421, KL Loss: 0.1157, Total Loss: 0.0789
CE Loss: 0.1128, KL Loss: 0.1905, Total Loss: 0.1517
CE Loss: 0.0641, KL Loss: 0.2630, Total Loss: 0.1635
CE Loss: 0.3890, KL Loss: 0.2268, Total Loss: 0.3079
CE Loss: 0.2297, KL Loss: 0.3437, Total Loss: 0.2867
CE Loss: 0.1491, KL Loss: 0.2584, Total Loss: 0.2038
CE Loss: 0.1199, KL Loss: 0.2849, Total Loss: 0.2024
CE Loss: 0.2502, KL Loss: 0.1200, Total Loss: 0.1851
CE Loss: 0.2574, KL Loss: 0.4086, Total Loss: 0.3330
CE Loss: 0.3249, KL Loss: 0.1684, Total Loss: 0.2467
CE Loss: 0.4245, KL Loss: 0.4948, Total Loss: 0.4597
CE Loss: 0.0677, KL Loss: 0.1581, Total Loss: 0.1129
CE Loss: 0.3571, KL Loss: 0.4038, Total Loss: 0.3804
